name,category,area,address,lat,lng,phone,kakao_place_url,source,mood,with_kids,for_work,price_level,tags,reservation_required
한마음정육식당 동탄호수공원점,restaurant,동탄,경기 화성시 동탄대로1길 3 2층,37.1716,127.1026,0507-1434-8967,https://naver.me/xjgcCXXv,kakao+naver,"정육식당, 고기집, 가족외식, 회식",TRUE,FALSE,2,정육식당 소고기 돼지고기 가성비 회식 가족외식 동탄호수공원,FALSE
오아시스조개 동탄영천점,restaurant,동탄,경기 화성시 지산2길 12-9 1층,37.2102,127.1058,0507-1322-6724,https://naver.me/FjbnGXL2,kakao+naver,"조개구이, 해산물, 가족외식, 회식",TRUE,FALSE,2,조개구이 조개찜 해산물 가족외식 회식 동탄 영천동,FALSE
우후죽순 동탄북광장점,restaurant,동탄,경기 화성시 동탄중심상가2길 7,37.2016,127.0731,0507-1358-6486,https://naver.me/FPn5kbAy,kakao+naver,"퓨전한식, 감성술집, 데이트, 모임, 따뜻함",FALSE,FALSE,2,퓨전한식 술집 동탄북광장 감성맛집 데이트 친구모임,FALSE
핏제리아오 동탄점,restaurant,동탄,경기 화성시 노작로1가길 10 웨이브빌딩 3층,37.2014,127.0746,0507-1453-0926,https://naver.me/GbD6aKwN,kakao+naver,"이탈리안, 화덕피자, 데이트, 가족외식",TRUE,FALSE,2,화덕피자 피자 파스타 이탈리안 데이트 동탄 북광장,FALSE
반송돈 동탄북광장점,restaurant,동탄,반송돈 동탄북광장점,37.2019,127.0737,0507-1420-1656,https://naver.me/Fmf6THBL,kakao+naver,"고기집, 돼지고기, 회식, 가족외식",TRUE,FALSE,2,돼지고기 삼겹살 목살 고기집 회식 가족외식 동탄 북광장,FALSE
스케줄 롯데백화점 동탄점,restaurant,동탄,경기 화성시 동탄역로 160 D.Avenue 2층,37.1991,127.0992,031-8036-3640,https://naver.me/GCvq4GBQ,kakao+naver,"캐주얼다이닝, 브런치, 데이트, 가족외식",TRUE,FALSE,2,브런치 파스타 스테이크 캐주얼다이닝 롯데백화점 동탄,FALSE
소팔소곱창 동탄점,restaurant,동탄,경기 화성시 동탄반송2길 31-7 1층,37.2017,127.0726,0507-1416-2595,https://naver.me/FXwGd4Hc,kakao+naver,"곱창, 소주, 회식, 활기참",TRUE,FALSE,2,곱창 막창 대창 소곱창 회식 동탄 반송동,FALSE
한가네숯불닭갈비 동탄점,restaurant,동탄,경기 화성시 동탄중심상가2길 26-31,37.2013,127.0742,0507-1383-9224,https://naver.me/Gubw33Ld,kakao+naver,"숯불닭갈비, 회식, 가족외식, 활기참",TRUE,FALSE,2,숯불닭갈비 닭갈비 고기집 회식 가족외식 동탄 중심상가,FALSE
코지하우스 화성동탄점,restaurant,동탄,"경기 화성시 여울로 108 1, 2층",37.2045,127.0734,0507-1399-4668,https://naver.me/xKER1LDR,kakao+naver,"이탈리안, 캐주얼다이닝, 데이트, 가족외식",TRUE,FALSE,2,파스타 피자 이탈리안 데이트 가족외식 동탄,FALSE
쿠우쿠우 동탄점,restaurant,동탄,경기 화성시 노작로1가길 8 나루프라자 3층 (반송동),37.201,127.0749,031-613-6274,https://naver.me/GlJ68KRN,kakao+naver,"뷔페, 가족외식, 단체모임, 캐주얼",TRUE,FALSE,2,초밥뷔페 무한리필 가족외식 단체모임 동탄 반송동,FALSE
빕스 동탄롯데백화점점,restaurant,동탄,경기 화성시 동탄역로 160 롯데백화점 동탄점 D.Avenue B1F,37.1991,127.0992,0507-1380-9540,https://naver.me/FCA8w2lp,kakao+naver,"패밀리레스토랑, 뷔페, 가족외식, 모임",TRUE,FALSE,2,패밀리레스토랑 스테이크 샐러드바 뷔페 가족외식 롯데백화점 동탄,FALSE
편백회관 동탄역점,restaurant,동탄,경기 화성시 동탄대로 446 동탄역 그란비아스타 제2층,37.1996,127.0986,0507-1392-8099,https://naver.me/FsRsdh2g,kakao+naver,"편백찜, 한식, 건강식, 가족외식, 깔끔함",TRUE,FALSE,2,편백찜 샤브샤브 건강식 가족외식 동탄역 그란비아스타,FALSE
우블랑 동탄,restaurant,동탄,경기 화성시 동탄역로 102 1층,37.1968,127.1012,0507-1383-8393,https://naver.me/FHlgFuUp,kakao+naver,"브런치, 캐주얼다이닝, 데이트, 가족외식, 깔끔함",TRUE,FALSE,2,브런치 파스타 스테이크 캐주얼다이닝 데이트 동탄역,FALSE
리틀노작 동탄 본점,restaurant,동탄,경기 화성시 노작로4길 30-8 1층,37.2069,127.0818,0507-1368-6010,https://naver.me/GWe27JMg,kakao+naver,"캐주얼다이닝, 브런치, 데이트, 가족외식, 아늑함",TRUE,FALSE,2,브런치 파스타 양식 캐주얼다이닝 데이트 동탄 노작,FALSE
TSG통삼국 동탄점,restaurant,동탄,경기 화성시 동탄오산로 86-10 1층,37.1769,127.0598,0507-1382-3925,https://naver.me/xZVpxGSS,kakao+naver,"고기집, 삼겹살, 회식, 가족외식, 활기참",TRUE,FALSE,2,삼겹살 통삼겹 고기집 회식 가족외식 동탄 오산인근,FALSE
정육식당육국 동탄점,restaurant,동탄,경기 화성시 동탄반송3길 8 동탄타워 1층,37.202,127.0736,0507-1390-3558,https://naver.me/GTnBYOyH,kakao+naver,"정육식당, 고기집, 회식, 가족외식",TRUE,FALSE,2,정육식당 소고기 돼지고기 가성비 회식 가족외식 동탄 반송동,FALSE
단막 동탄호수점,restaurant,동탄,경기 화성시 동탄대로5길 21 라크몽B동 1층,37.1708,127.1039,0507-1444-6225,https://naver.me/FRui86F1,kakao+naver,"곱창, 막창, 프리미엄, 회식, 모임",TRUE,FALSE,2,막창 곱창 통막창 대구막창 회식 동탄호수공원 라크몽,FALSE
애슐리퀸즈 동탄타임테라스점,restaurant,동탄,경기 화성시 동탄중앙로 220 타임테라스 A블럭 B2F,37.2005,127.072,0507-1473-1071,https://naver.me/Fmf6hW5K,kakao+naver,"뷔페, 패밀리레스토랑, 가족외식, 모임",TRUE,FALSE,2,뷔페 패밀리레스토랑 가족외식 단체모임 타임테라스 동탄,TRUE
족발신선생 동탄영천점,restaurant,동탄,경기 화성시 지산2길 27 1층,37.2105,127.1066,031-373-8485,https://naver.me/GhbgZKqO,kakao+naver,"족발, 보쌈, 회식, 가족외식",TRUE,FALSE,2,족발 보쌈 야식 회식 가족외식 동탄 영천동,FALSE
무궁화1983 동탄점,restaurant,동탄,경기 화성시 동탄지성로 17 동탄위버폴리스,37.2015,127.0744,0507-1330-0325,https://naver.me/GMmgIvG3,kakao+naver,"한식, 전통, 회식, 가족외식",TRUE,FALSE,2,한식 한상차림 전통음식 회식 가족외식 동탄 위버폴리스,FALSE
농가의하루 동탄 본점,restaurant,동탄,경기 화성시 왕배산1길 3-16 1층,37.214,127.1057,0507-1492-8843,https://naver.me/5Q37LCTU,kakao+naver,"한식, 집밥, 건강식, 가족외식, 정갈함",TRUE,FALSE,2,한식 집밥 백반 정식 가족외식 동탄 왕배산,FALSE
쭈돼집 동탄본점,restaurant,동탄,경기 화성시 동탄오산로 86-3,37.1767,127.0602,0507-1364-9786,https://naver.me/GSD8u0jI,kakao+naver,"쭈꾸미, 돼지고기, 매콤함, 회식, 가족외식",TRUE,FALSE,2,쭈꾸미 쭈삼 매콤한맛 고기집 회식 가족외식 동탄,FALSE
다이닝원 동탄직영점,restaurant,동탄,경기 화성시 동탄대로5길 21 3층,37.1709,127.1038,0507-1327-5983,https://naver.me/G1wSdHPT,kakao+naver,"캐주얼다이닝, 뷔페, 가족외식, 모임, 깔끔함",TRUE,FALSE,2,뷔페 패밀리레스토랑 가족외식 단체모임 동탄 라크몽,FALSE
돼통령,restaurant,병점,경기 화성시 병점중앙로156번길 11-12 1층,37.2063,127.0331,0507-1367-6692,https://naver.me/Gsj2rmCp,kakao+naver,"고기집, 돼지고기, 회식, 가족외식, 활기참",TRUE,FALSE,2,돼지고기 삼겹살 목살 고기집 회식 가족외식 병점,FALSE
훈장골 동탄점,restaurant,동탄,경기 화성시 동탄장지천2길 27 2층,37.2126,127.1109,0507-1489-8799,https://naver.me/GOPeBMzb,kakao+naver,"한식, 정갈함, 가족외식, 회식",TRUE,FALSE,2,한식 정식 고기요리 가족외식 회식 동탄 장지동,FALSE
한마음정육식당 동탄북광장점,restaurant,동탄,경기 화성시 노작로 203 서해더블루팍스 1층,37.2012,127.0751,0507-1347-0226,https://naver.me/5GpYxH7D,kakao+naver,"정육식당, 고기집, 회식, 가족외식",TRUE,FALSE,2,정육식당 소고기 돼지고기 가성비 회식 가족외식 동탄 북광장,FALSE
스시노칸도 동탄북광장점,restaurant,동탄,경기 화성시 동탄원천로 163 위너스타 2층,37.2018,127.0741,031-8003-9950,https://naver.me/x0UEPTV7,kakao+naver,"초밥, 캐주얼, 데이트, 가족외식",TRUE,FALSE,2,초밥 스시 일본음식 데이트 가족외식 동탄 북광장,FALSE
테오쿠진 동탄호수공원점,restaurant,동탄,경기 화성시 동탄대로5길 32 1층,37.1711,127.1035,0507-1393-8956,https://naver.me/FCA8lF10,kakao+naver,"프리미엄, 그릴다이닝, 데이트, 회식, 고급스러움",TRUE,FALSE,3,한우 스테이크 그릴요리 프리미엄다이닝 데이트 회식 동탄호수공원,FALSE
스시이세이 롯데백화점 동탄점,restaurant,동탄,경기 화성시 오산동 967-157 롯데백화점 동탄점,37.1991,127.0992,0507-1495-3639,https://naver.me/Gn0yqYDe,kakao+naver,"초밥, 정갈함, 데이트, 가족외식, 깔끔함",TRUE,FALSE,2,초밥 스시 오마카세 일본음식 데이트 가족외식 롯데백화점 동탄,FALSE
온유담,restaurant,동탄,경기 화성시 동탄지성로 184,37.2056,127.0769,0507-1363-9033,https://naver.me/5PVaqwn4,kakao+naver,"한식, 정갈함, 조용함, 가족외식, 모임",TRUE,FALSE,2,한정식 한식코스 정갈한식사 가족외식 모임 동탄,FALSE
소레나,restaurant,동탄,경기 화성시 메타폴리스로 44 1층,37.2008,127.0727,0507-1409-2750,https://naver.me/FlZnuggV,kakao+naver,"일식, 철판요리, 이자카야, 데이트, 캐주얼",TRUE,FALSE,2,일식 철판요리 오코노미야키 야키소바 이자카야 하이볼 동탄 메타폴리스,FALSE
동해수산,restaurant,동탄,경기 화성시 동탄반석로 172 동탄 파라곤 지하1층,37.2002,127.0758,0507-1305-2489,https://naver.me/Fafyo18X,kakao+naver,"해산물, 횟집, 가족외식, 모임",TRUE,FALSE,2,횟집 해산물 회 가족외식 모임 동탄 파라곤,FALSE
디라이프스타일키친 롯데백화점 동탄점,restaurant,동탄,경기 화성시 오산동 967-157 롯데백화점 동탄점,37.1991,127.0992,0507-1384-3572,https://naver.me/502MWtA1,kakao+naver,"캐주얼다이닝, 브런치, 깔끔함, 가족외식, 데이트",TRUE,FALSE,2,캐주얼다이닝 브런치 파스타 스테이크 가족외식 데이트 롯데백화점 동탄,FALSE
반송돈 동탄북광장점,restaurant,동탄,경기 화성시 동탄지성로 2 1층,37.2019,127.0737,0507-1420-1656,https://naver.me/Fmf6THBL,kakao+naver,"고기집, 돼지고기, 회식, 가족외식",TRUE,FALSE,2,돼지고기 삼겹살 목살 고기집 회식 가족외식 동탄 북광장,FALSE
웬즈데이 동탄센트럴파크점,restaurant,동탄,경기 화성시 동탄공원로2길 41,37.1694,127.0842,0507-1398-5744,https://naver.me/GyYbb9ki,kakao+naver,"브런치, 캐주얼다이닝, 데이트, 가족외식, 깔끔함",TRUE,FALSE,2,브런치 파스타 샐러드 캐주얼다이닝 데이트 동탄 센트럴파크,FALSE
온비프,restaurant,동탄,경기 화성시 동탄대로 646-4 메가비즈타워 B동 1층 111-116호,37.2162,127.1121,0507-1390-9295,https://naver.me/5T4AltHC,kakao+naver,"고기집, 한우, 회식, 가족외식, 깔끔함",TRUE,FALSE,3,한우 소고기 고기집 회식 가족외식 동탄 메가비즈타워,FALSE
후대화로,restaurant,동탄,경기 화성시 동탄중심상가1길 18 1층,37.2011,127.0733,0507-1402-6707,https://naver.me/FgHD3FHQ,kakao+naver,"고기집, 숯불구이, 회식, 가족외식, 활기참",TRUE,FALSE,2,숯불구이 소고기 돼지고기 고기집 회식 가족외식 동탄 중심상가,FALSE
어서옵쇼,restaurant,동탄,경기 화성시 동탄대로21가길 14-5 1층,37.2119,127.1096,031-8077-9896,https://naver.me/FUhs8Ax2,kakao+naver,"한식주점, 안주맛집, 데이트, 모임, 캐주얼",FALSE,FALSE,2,한식주점 술집 안주맛집 데이트 모임 동탄,FALSE
와우리장작구이 동탄점,restaurant,동탄,경기 화성시 여울로 127,37.2049,127.0751,0507-1306-5299,https://naver.me/G2EwIF4m,kakao+naver,"장작구이, 고기집, 회식, 가족외식, 푸짐함",TRUE,FALSE,2,장작구이 통삼겹 바베큐 고기집 회식 가족외식 동탄,FALSE
왕뼈사랑 동탄목동점,restaurant,동탄,경기 화성시 왕배산1길 3-4 1층,37.2138,127.1052,0507-1314-5559,https://naver.me/GeUb1Ti3,kakao+naver,"감자탕, 뼈찜, 푸짐함, 가족외식, 회식",TRUE,FALSE,2,감자탕 뼈해장국 뼈찜 푸짐한한식 가족외식 회식 동탄 목동,FALSE
샤브20 동탄2신도시점,restaurant,동탄,경기 화성시 동탄순환대로27길 30 2층,37.2068,127.0841,0507-1406-4920,https://naver.me/F168zE4H,kakao+naver,"샤브샤브, 깔끔함, 가족외식, 모임",TRUE,FALSE,2,샤브샤브 무한리필 야채바 가족외식 단체모임 동탄2신도시,FALSE
이화옥 스테이크 동탄 본점,restaurant,동탄,경기 화성시 노작로 226-7 산타플러스 1층,37.206,127.0768,0507-1344-0133,https://naver.me/FfeOpfiw,kakao+naver,"스테이크, 프리미엄, 데이트, 가족외식, 조용함",TRUE,FALSE,3,스테이크 소고기 프리미엄다이닝 데이트 기념일 가족외식 동탄,FALSE
퀸스타운,restaurant,동탄,경기 화성시 동탄기흥로520번나길 20 1층,37.2123,127.1128,0507-1308-5202,https://naver.me/GXApNuAN,kakao+naver,"캐주얼다이닝, 데이트, 모임, 이국적",TRUE,FALSE,2,양식 스테이크 파스타 캐주얼다이닝 데이트 동탄,FALSE
돌탄순댓국 동탄테크노밸리점,restaurant,동탄,경기 화성시 동탄기흥로520번가길 26 1층,37.2127,127.1136,0507-1477-5666,https://naver.me/5yWVuqOR,kakao+naver,"한식, 순댓국, 든든함, 직장인식사, 혼밥",TRUE,FALSE,1,순댓국 국밥 해장 든든한한끼 혼밥 동탄테크노밸리,FALSE
와이노 동탄호수공원점,restaurant,동탄,경기 화성시 동탄대로6길 17 2층,37.1715,127.1044,0507-1356-4642,https://naver.me/5XJIoHd2,kakao+naver,"와인바, 데이트, 분위기좋음, 조용함",TRUE,FALSE,3,와인바 와인 안주 데이트 기념일 동탄호수공원,FALSE
고메스퀘어 동탄점,restaurant,동탄,경기 화성시 동탄역로 102 엘리스빌 3층 (Gate 6),37.1968,127.1012,031-375-1379,https://naver.me/FQVGhGOb,kakao+naver,"뷔페, 프리미엄, 가족외식, 모임",TRUE,FALSE,2,프리미엄뷔페 해산물 스테이크 가족외식 단체모임 동탄역,FALSE
필동함박 IN 동탄호수공원점,restaurant,동탄,경기 화성시 동탄순환대로5길 9 제이아크1동,37.1719,127.1052,0507-1396-5685,https://naver.me/FAPvmMUY,kakao+naver,"함박스테이크, 캐주얼, 가족외식, 데이트",TRUE,FALSE,2,함박스테이크 경양식 양식 가족외식 데이트 동탄호수공원,FALSE
파크사이드,restaurant,동탄,경기 화성시 동탄감배산로 143 상가 B123호,37.2087,127.0886,0507-1334-3295,https://naver.me/5bVsWJYD,kakao+naver,"브런치, 캐주얼다이닝, 데이트, 가족외식, 깔끔함",TRUE,FALSE,2,브런치 파스타 스테이크 캐주얼다이닝 데이트 동탄 감배산,FALSE
남도연프리미엄,restaurant,동탄,경기 화성시 동탄대로5길 9 5층,37.1719,127.1052,0507-1347-1653,https://naver.me/FO9oVxte,kakao+naver,"한식, 남도음식, 정갈함, 모임, 가족외식",TRUE,FALSE,2,남도한식 해물탕 꼬막정식 쭈꾸미 한정식 가족외식 모임 동탄호수공원,FALSE
파파스 초밥,restaurant,동탄,경기 화성시 동탄대로21가길 4-3,37.2115,127.1092,0507-1493-5188,https://naver.me/xIe6QGtp,kakao+naver,"초밥, 깔끔함, 혼밥, 가족외식",TRUE,FALSE,2,초밥 스시 일본음식 혼밥 가족외식 동탄,FALSE
경기 화성시 노작로1가길 10 2층,restaurant,동탄,경기 화성시 노작로1가길 10 2층,37.2016,127.0747,0507-1370-0895,https://naver.me/FHVMcXkK,kakao+naver,"한식, 정갈함, 조용함, 모임, 가족외식",TRUE,FALSE,2,한식 정식 코스요리 모임 가족외식 동탄 북광장,FALSE
팔각도 동탄역점,restaurant,동탄,경기 화성시 동탄역로 102 앨리스빌,37.1968,127.1012,0507-1479-7828,https://naver.me/xxY2110n,kakao+naver,"숯불닭갈비, 고기집, 회식, 가족외식, 활기참",TRUE,FALSE,2,숯불닭갈비 닭갈비 고기집 회식 가족외식 동탄역,FALSE
상무초밥 동탄호수공원점,restaurant,동탄,경기 화성시 동탄대로5길 15 더샵동탄센텀폴리스 1단지 그랑파사쥬 1층,37.1717,127.1041,0507-1366-2218,https://naver.me/FO9dk9lH,kakao+naver,"초밥, 깔끔함, 가족외식, 데이트",TRUE,FALSE,2,초밥 스시 회전초밥 가족외식 데이트 동탄호수공원,FALSE
세광양대창 동탄점,restaurant,동탄,경기 화성시 동탄중심상가1길 34 1층,37.2012,127.0739,0507-1489-9290,https://naver.me/F2ZbrWTO,kakao+naver,"곱창, 양대창, 회식, 활기참",TRUE,FALSE,2,양대창 곱창 대창 막창 회식 동탄 중심상가,FALSE
뭉텅 병점점,restaurant,병점,경기 화성시 병점동로 94 1층,37.2074,127.0346,0507-1364-9178,https://naver.me/xxY2QPZF,kakao+naver,"고기집, 두툼함, 회식, 가족외식, 활기참",TRUE,FALSE,2,고기집 삼겹살 목살 두툼한고기 회식 가족외식 병점,FALSE
이탈리안테이블 동탄,restaurant,동탄,경기 화성시 동탄순환대로5길 5-25 1층,37.1713,127.1049,010-3948-0301,https://naver.me/xSFhaB0V,kakao+naver,"이탈리안, 캐주얼다이닝, 데이트, 가족외식, 아늑함",TRUE,FALSE,2,이탈리안 파스타 피자 스테이크 데이트 가족외식 동탄호수공원,FALSE
등촌샤브칼국수 동탄역점,restaurant,동탄,경기 화성시 동탄대로 597 보원프라자 2층,37.2019,127.1108,031-378-4766,https://naver.me/xmxIOA7f,kakao+naver,"샤브샤브, 칼국수, 든든함, 가족외식, 회식",TRUE,FALSE,2,샤브샤브 칼국수 볶음밥 가족외식 회식 동탄역,FALSE
파크사이드,restaurant,동탄,경기 화성시 동탄감배산로 143 상가 B123호,37.2087,127.0886,0507-1334-3295,https://naver.me/5bVsWJYD,kakao+naver,"브런치, 캐주얼다이닝, 데이트, 가족외식, 깔끔함",TRUE,FALSE,2,브런치 파스타 스테이크 캐주얼다이닝 데이트 동탄 감배산,FALSE
상해루,restaurant,동탄,경기 화성시 노작로 147 돌모루프라자 DM프라자,37.2037,127.0758,031-8015-0102,https://naver.me/GipBCJPa,kakao+naver,"중식, 정통중화요리, 가족외식, 모임",TRUE,FALSE,2,중식당 짜장면 짬뽕 탕수육 코스요리 가족외식 동탄,FALSE
담가화로구이 동탄센트럴파크점,restaurant,동탄,경기 화성시 동탄지성로 118 1층,37.2033,127.0782,0507-1390-1370,https://naver.me/xen68ssF,kakao+naver,"화로구이, 고기집, 회식, 가족외식",TRUE,FALSE,2,화로구이 숯불구이 소고기 돼지고기 고기집 회식 가족외식 동탄 센트럴파크,FALSE
라오충칭훠궈,restaurant,동탄,경기 화성시 동탄반석로 172,37.2003,127.0759,0507-1455-1647,https://naver.me/5PV6UBtm,kakao+naver,"훠궈, 중식, 이국적, 모임, 회식",TRUE,FALSE,2,훠궈 마라 중식 사천요리 모임 회식 동탄,FALSE
양심소 동탄능동점,restaurant,동탄,경기 화성시 동탄지성로 169 1층,37.2046,127.0775,0507-1316-6699,https://naver.me/FG7tKkXR,kakao+naver,"고기집, 소고기, 회식, 가족외식",TRUE,FALSE,2,소고기 한우 고기집 회식 가족외식 동탄 능동,FALSE
맥도날드 동탄2 DT점,restaurant,동탄,경기 화성시 동탄순환대로 754-9,37.2079,127.1194,031-8043-5900,https://naver.me/5A3pO2qK,kakao+naver,"패스트푸드, 캐주얼, 가족, 간편식사",TRUE,FALSE,1,햄버거 드라이브스루 DT 24시간 가족외식 동탄2신도시,FALSE
후라토식당 동탄레이크꼬모점,restaurant,동탄,경기 화성시 동탄대로 181 동탄레이크꼬모 송동길 2층,37.1707,127.1031,0507-1473-3364,https://naver.me/xhzCnccq,kakao+naver,"일식, 정갈함, 가족외식, 데이트",TRUE,FALSE,2,일식 돈카츠 스테이크 정식 가족외식 데이트 레이크꼬모 동탄,FALSE
애슐리퀸즈 롯데아울렛 기흥점,restaurant,동탄,경기 용인시 기흥구 신고매로 124 2층,37.2256,127.1224,0507-1322-6376,https://naver.me/5apTFIxA,kakao+naver,"뷔페, 패밀리레스토랑, 가족외식, 쇼핑동선",TRUE,FALSE,2,뷔페 패밀리레스토랑 가족외식 단체모임 롯데아울렛 기흥,FALSE
아웃백스테이크하우스 동탄점,restaurant,동탄,경기 화성시 동탄중앙로 220 타임테라스 A블럭 3층,37.2005,127.072,0507-1305-4261,https://naver.me/5ssTHXZP,kakao+naver,"스테이크하우스, 캐주얼다이닝, 가족외식, 데이트",TRUE,FALSE,2,스테이크 패밀리레스토랑 데이트 가족외식 타임테라스 동탄,FALSE
한양식당 동탄호수공원점,restaurant,동탄,경기 화성시 동탄순환대로5길 5-8 1층,37.1714,127.1047,0507-1372-8994,https://naver.me/xJiBs1hT,kakao+naver,"한식, 집밥, 든든함, 가족외식",TRUE,FALSE,2,한식 백반 제육볶음 김치찌개 가족외식 동탄호수공원,FALSE
쭈꾸미잘하는집,restaurant,동탄,경기 화성시 풀무골로110번길 1,37.1786,127.0439,0507-1344-0171,https://naver.me/Fk73k84U,kakao+naver,"쭈꾸미, 매콤함, 든든함, 가족외식, 회식",TRUE,FALSE,2,쭈꾸미볶음 쭈삼 매운음식 가족외식 회식 화성,FALSE
미태리 동탄산척점,restaurant,동탄,경기 화성시 동탄순환대로14길 45-13 1층,37.2169,127.0882,070-4066-6069,https://naver.me/FHVBdD7n,kakao+naver,"이탈리안, 캐주얼, 가성비, 가족외식",TRUE,FALSE,1,파스타 피자 가성비맛집 가족외식 동탄 산척,FALSE
최고손칼국수,restaurant,병점,경기 화성시 병점중앙로 100-3,37.2071,127.0338,0507-1340-9687,https://naver.me/GzEDFUjy,kakao+naver,"한식, 칼국수, 든든함, 서민적",TRUE,FALSE,1,칼국수 손칼국수 국수집 병점 혼밥 가족식사,FALSE
이화옥 스테이크 동탄 본점,restaurant,동탄,경기 화성시 노작로 226-7 산타플러스 1층,37.206,127.0768,0507-1344-0133,https://naver.me/FfeOpfiw,kakao+naver,"스테이크, 프리미엄, 데이트, 기념일, 가족외식",TRUE,FALSE,2,스테이크 소고기 프리미엄다이닝 데이트 기념일 가족외식 동탄,TRUE
겐로쿠우동 동탄호수공원점,restaurant,동탄,경기 화성시 동탄순환대로3길 28-32 1층,37.1709,127.1056,0507-1348-1235,https://naver.me/5N15kj6P,kakao+naver,"일식, 우동, 깔끔함, 혼밥, 가족외식",TRUE,FALSE,2,우동 일본우동 덮밥 혼밥 가족외식 동탄호수공원,FALSE
로운샤브샤브 스타필드마켓 동탄점,restaurant,동탄,경기 화성시 동탄중앙로 376 스타필드마켓 동탄점 1층,37.2048,127.0999,0507-1386-6104,https://naver.me/5KqlCZ0E,kakao+naver,"샤브샤브, 깔끔함, 가족외식, 쇼핑동선",TRUE,FALSE,2,샤브샤브 무한리필 야채바 가족외식 스타필드마켓 동탄,FALSE
미도인 동탄레이크꼬모점,restaurant,동탄,경기 화성시 동탄대로 181 판매시설 A동 2층,37.1707,127.1031,031-374-1990,https://naver.me/F1rxWT25,kakao+naver,"일식, 덮밥, 깔끔함, 혼밥, 가족외식",TRUE,FALSE,2,일식 덮밥 스테이크덮밥 규동 가족외식 레이크꼬모 동탄,FALSE
리파인 동탄호수공원점,restaurant,동탄,경기 화성시 동탄대로5길 32 2층,37.1712,127.1036,0507-1309-5514,https://naver.me/xprAp0Rk,kakao+naver,"브런치, 캐주얼다이닝, 데이트, 조용함",TRUE,FALSE,2,브런치 파스타 양식 캐주얼다이닝 데이트 동탄호수공원,FALSE
먹고보자 무한리필 양꼬치,restaurant,동탄,경기 화성시 동탄문화센터로 65 1층,37.1998,127.0816,0507-1369-6767,https://naver.me/5FmSS6Gj,kakao+naver,"양꼬치, 중식, 회식, 가성비, 활기참",TRUE,FALSE,1,양꼬치 무한리필 중식 훠궈 회식 가성비 동탄,FALSE
숙성회136 동탄북광장점,restaurant,동탄,경기 화성시 동탄중심상가2길 31 2층,37.2014,127.074,0507-1335-3541,https://naver.me/x3HeRFYz,kakao+naver,"숙성회, 횟집, 데이트, 모임, 깔끔함",TRUE,FALSE,2,숙성회 회 사시미 해산물 데이트 모임 동탄 북광장,FALSE
운암돈,restaurant,동탄,경기 화성시 동탄오산로 86-8 1층,37.1768,127.0607,0507-1444-5701,https://naver.me/F74VRSuf,kakao+naver,"고기집, 돼지고기, 회식, 가족외식",TRUE,FALSE,2,돼지고기 삼겹살 목살 고기집 회식 가족외식 동탄,FALSE
고진사 영천직영점,restaurant,동탄,경기 화성시 지산1길 11-7 1층,37.2109,127.1072,0507-1387-1929,https://naver.me/x1mpaGdF,kakao+naver,"고기집, 소고기, 회식, 가족외식",TRUE,FALSE,2,소고기 한우 고기집 회식 가족외식 동탄 영천동,FALSE
스시노칸도 동탄북광장점,restaurant,동탄,경기 화성시 동탄원천로 163 위너스타 2층,37.2018,127.0741,031-8003-9950,https://naver.me/x0UEPTV7,kakao+naver,"초밥, 깔끔함, 데이트, 가족외식",TRUE,FALSE,2,초밥 스시 일본음식 데이트 가족외식 동탄 북광장,FALSE
담가화로구이 동탄목동점,restaurant,동탄,경기 화성시 동탄순환대로 400 우성스타시티A 1층,37.2101,127.0894,0507-1411-8094,https://naver.me/IGJxoWMd,kakao+naver,"화로구이, 고기집, 회식, 가족외식",TRUE,FALSE,2,화로구이 숯불구이 소고기 돼지고기 고기집 회식 가족외식 동탄 목동,FALSE
모박사부대찌개 동탄점,restaurant,동탄,경기 화성시 메타폴리스로 53 스타프라자 2층,37.2006,127.0718,0507-1374-0096,https://naver.me/xs3GQqLm,kakao+naver,"한식, 부대찌개",TRUE,FALSE,2,부대찌개 한식 국물요리 가족외식 회식 동탄 메타폴리스,FALSE
옥이떡볶이,restaurant,동탄,경기 화성시 목동 393-10,37.2017,126.9985,0507-1415-4110,https://naver.me/GeURDurh,kakao+naver,"분식, 떡볶이",TRUE,FALSE,1,떡볶이 분식 화성 목동 간식 혼밥,FALSE
다시 봄 비스트로,restaurant,동탄,경기 화성시 노작로1길 45 1층,37.2026,127.0493,0507-1483-1213,https://naver.me/5apDSVTX,kakao+naver,"양식, 비스트로, 데이트, 가족외식",TRUE,FALSE,2,비스트로 양식 파스타 뇨끼 리조또 스테이크 데이트,FALSE
우정가 동탄북광장점,restaurant,동탄,경기 화성시 동탄지성로 11 2층,37.2078,127.0642,0507-1350-7965,https://naver.me/FV7Y4QMN,kakao+naver,"한식, 곱창, 고기, 회식, 가족외식",TRUE,FALSE,2,우정가 곱창 한식 동탄북광장,FALSE
동탄한우 정육식당,restaurant,동탄,경기 화성시 여울로 178-5 1층,37.2015,127.0564,031-8015-0702,https://naver.me/5du4KRbx,kakao+naver,"한식, 고기, 가족외식, 회식",TRUE,FALSE,2,한우 정육식당 고기 화성 동탄,FALSE
